,classification,atmosphere,obj_energy,obj_bandwidth,obj_latency,field_size,number_of_nodes,physical_topology,sampling_rate,best_technique
1310,Detection,Underwater Surface,0.8,0.2,0.2,City Block,100,Star,10,Heed
1311,Detection,Underwater Surface,0.8,0.2,0.2,City Block,100,Star,10,Heed
1312,Detection,Underwater Surface,0.8,0.2,0.2,City Block,100,Star,10,Heed
1313,Detection,Underwater Surface,0.8,0.2,0.2,City Block,1000,Star,10,Heed
1314,Detection,Underwater Surface,0.8,0.2,0.2,City Block,1000,Star,50,Heed
1315,Detection,Underwater Surface,0.8,0.2,0.2,City Block,1000,Star,100,Heed
1316,Detection,Underwater Surface,0.8,0.2,0.2,City Block,1000,Star,10,Heed
1317,Detection,Underwater Surface,0.8,0.2,0.2,City Block,1000,Star,10,Heed
1318,Detection,Underwater Surface,0.8,0.2,0.2,City Block,1000,Star,10,Heed
1319,Detection,Underwater Surface,0.8,0.2,0.2,City Block,1000,Star,10,Heed
1320,Detection,Underwater Surface,0.8,0.2,0.2,City,10,Star,10,Heed
1321,Detection,Underwater Surface,0.8,0.2,0.2,City,10,Star,50,Heed
1322,Detection,Underwater Surface,0.8,0.2,0.2,City,10,Star,100,Heed
1323,Detection,Underwater Surface,0.8,0.2,0.2,City,10,Star,10,Heed
1324,Detection,Underwater Surface,0.8,0.2,0.2,City,10,Star,10,Heed
1325,Detection,Underwater Surface,0.8,0.2,0.2,City,10,Star,10,Heed
1326,Detection,Underwater Surface,0.8,0.2,0.2,City,10,Star,10,Heed
1327,Detection,Underwater Surface,0.8,0.2,0.2,City,100,Star,10,Heed
1328,Detection,Underwater Surface,0.8,0.2,0.2,City,100,Star,50,Heed
1329,Detection,Underwater Surface,0.8,0.2,0.2,City,100,Star,100,Heed
1330,Detection,Underwater Surface,0.8,0.2,0.2,City,100,Star,10,Heed
1331,Detection,Underwater Surface,0.8,0.2,0.2,City,100,Star,10,Heed
1332,Detection,Underwater Surface,0.8,0.2,0.2,City,100,Star,10,Heed
1333,Detection,Underwater Surface,0.8,0.2,0.2,City,100,Star,10,Heed
1334,Detection,Underwater Surface,0.8,0.2,0.2,City,1000,Star,10,Heed
1335,Detection,Underwater Surface,0.8,0.2,0.2,City,1000,Star,50,Heed
1336,Detection,Underwater Surface,0.8,0.2,0.2,City,1000,Star,100,Heed
1337,Detection,Underwater Surface,0.8,0.2,0.2,City,1000,Star,10,Heed
1338,Detection,Underwater Surface,0.8,0.2,0.2,City,1000,Star,10,Heed
1339,Detection,Underwater Surface,0.8,0.2,0.2,City,1000,Star,10,Heed
1340,Detection,Underwater Surface,0.8,0.2,0.2,City,1000,Star,10,Heed
1341,Detection,Underwater Surface,0.8,0.2,0.2,Region,10,Star,10,Heed
1342,Detection,Underwater Surface,0.8,0.2,0.2,Region,10,Star,50,Heed
1343,Detection,Underwater Surface,0.8,0.2,0.2,Region,10,Star,100,Heed
1344,Detection,Underwater Surface,0.8,0.2,0.2,Region,10,Star,10,Heed
1345,Detection,Underwater Surface,0.8,0.2,0.2,Region,10,Star,10,Heed
1346,Detection,Underwater Surface,0.8,0.2,0.2,Region,10,Star,10,Heed
1347,Detection,Underwater Surface,0.8,0.2,0.2,Region,10,Star,10,Heed
1348,Detection,Underwater Surface,0.2,0.2,0.8,Region,100,Star,10,DBST
1349,Detection,Underwater Surface,0.2,0.8,0.2,Region,100,Star,10,DBST
1350,Detection,Underwater Surface,0.8,0.2,0.2,Region,100,Star,10,Heed
1351,Detection,Underwater Surface,0.2,0.2,0.8,Region,100,Star,50,DBST
1352,Detection,Underwater Surface,0.2,0.8,0.2,Region,100,Star,50,DBST
1353,Detection,Underwater Surface,0.8,0.2,0.2,Region,100,Star,50,Heed
1354,Detection,Underwater Surface,0.2,0.2,0.8,Region,100,Star,100,DBST
1355,Detection,Underwater Surface,0.2,0.8,0.2,Region,100,Star,100,DBST
1356,Detection,Underwater Surface,0.8,0.2,0.2,Region,100,Star,100,Heed
1357,Detection,Underwater Surface,0.2,0.2,0.8,Region,100,Star,10,DBST
1358,Detection,Underwater Surface,0.2,0.2,0.8,Region,100,Star,10,DBST
1359,Detection,Underwater Surface,0.2,0.2,0.8,Region,100,Star,10,DBST
1360,Detection,Underwater Surface,0.2,0.2,0.8,Region,100,Star,10,DBST
1361,Detection,Underwater Surface,0.8,0.2,0.2,Region,1000,Star,10,Heed
1362,Detection,Underwater Surface,0.8,0.2,0.2,Region,1000,Star,50,Heed
1363,Detection,Underwater Surface,0.8,0.2,0.2,Region,1000,Star,100,Heed
1364,Detection,Underwater Surface,0.8,0.2,0.2,Region,1000,Star,10,Heed
1365,Detection,Underwater Surface,0.8,0.2,0.2,Region,1000,Star,10,Heed
1366,Detection,Underwater Surface,0.8,0.2,0.2,Region,1000,Star,10,Heed
1367,Detection,Underwater Surface,0.8,0.2,0.2,Region,1000,Star,10,Heed
1368,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,10,Star,10,Heed
1369,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,10,Star,50,Heed
1370,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,10,Star,100,Heed
1371,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,10,Star,10,Heed
1372,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,10,Star,10,Heed
1373,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,10,Star,10,Heed
1374,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,10,Star,10,Heed
1375,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,100,Star,10,Heed
1376,Detection,Underwater Surface,0.2,0.8,0.2,Ocean,100,Star,10,Heed
1377,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,100,Star,10,Heed
1378,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,100,Star,50,Heed
1379,Detection,Underwater Surface,0.2,0.8,0.2,Ocean,100,Star,50,Heed
1380,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,100,Star,50,Heed
1381,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,100,Star,100,Heed
1382,Detection,Underwater Surface,0.2,0.8,0.2,Ocean,100,Star,100,Heed
1383,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,100,Star,100,Heed
1384,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,100,Star,10,Heed
1385,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,100,Star,10,Heed
1386,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,100,Star,10,Heed
1387,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,100,Star,10,Heed
1388,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,1000,Star,10,Heed
1389,Detection,Underwater Surface,0.2,0.8,0.2,Ocean,1000,Star,10,Heed
1390,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,1000,Star,10,Heed
1391,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,1000,Star,50,Heed
1392,Detection,Underwater Surface,0.2,0.8,0.2,Ocean,1000,Star,50,Heed
1393,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,1000,Star,50,Heed
1394,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,1000,Star,100,Heed
1395,Detection,Underwater Surface,0.2,0.8,0.2,Ocean,1000,Star,100,Heed
1396,Detection,Underwater Surface,0.8,0.2,0.2,Ocean,1000,Star,100,Heed
1397,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,1000,Star,10,Heed
1398,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,1000,Star,10,Heed
1399,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,1000,Star,10,Heed
1400,Detection,Underwater Surface,0.2,0.2,0.8,Ocean,1000,Star,10,Heed
1401,Detection,Underwater Surface,0.8,0.2,0.2,Object,10,Star,10,Heed
1402,Detection,Underwater Surface,0.8,0.2,0.2,Object,10,Star,50,Heed
1403,Detection,Underwater Surface,0.8,0.2,0.2,Object,10,Star,100,Heed
1404,Detection,Underwater Surface,0.8,0.2,0.2,Object,10,Star,10,Heed
1405,Detection,Underwater Surface,0.8,0.2,0.2,Object,10,Star,10,Heed
1406,Detection,Underwater Surface,0.8,0.2,0.2,Object,10,Star,10,Heed
1407,Detection,Underwater Surface,0.8,0.2,0.2,Object,10,Star,10,Heed
1408,Detection,Underwater Surface,0.8,0.2,0.2,Object,100,Star,10,Heed
1409,Detection,Underwater Surface,0.8,0.2,0.2,Object,100,Star,50,Heed
1410,Detection,Underwater Surface,0.8,0.2,0.2,Object,100,Star,100,Heed
1411,Detection,Underwater Surface,0.8,0.2,0.2,Object,100,Star,10,Heed
1412,Detection,Underwater Surface,0.8,0.2,0.2,Object,100,Star,10,Heed
1413,Detection,Underwater Surface,0.8,0.2,0.2,Object,100,Star,10,Heed
1414,Detection,Underwater Surface,0.8,0.2,0.2,Object,100,Star,10,Heed
1415,Detection,Underwater Surface,0.8,0.2,0.2,Object,1000,Star,10,Heed
1416,Detection,Underwater Surface,0.8,0.2,0.2,Object,1000,Star,50,Heed
1417,Detection,Underwater Surface,0.8,0.2,0.2,Object,1000,Star,100,Heed
1418,Detection,Underwater Surface,0.8,0.2,0.2,Object,1000,Star,10,Heed
1419,Detection,Underwater Surface,0.8,0.2,0.2,Object,1000,Star,10,Heed
1420,Detection,Underwater Surface,0.8,0.2,0.2,Object,1000,Star,10,Heed
1421,Detection,Underwater Surface,0.8,0.2,0.2,Object,1000,Star,10,Heed
1422,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,10,Leach
1423,Detection,Underwater Deep,0.2,0.8,0.2,Room,10,Star,10,Leach
1424,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,10,Pegasis
1425,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,50,Leach
1426,Detection,Underwater Deep,0.2,0.8,0.2,Room,10,Star,50,Leach
1427,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,50,Pegasis
1428,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,100,Leach
1429,Detection,Underwater Deep,0.2,0.8,0.2,Room,10,Star,100,Leach
1430,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,100,Pegasis
1431,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,10,Leach
1432,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,10,Pegasis
1433,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,50,Leach
1434,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,50,Pegasis
1435,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,100,Leach
1436,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,100,Pegasis
1437,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,10,Leach
1438,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,10,Pegasis
1439,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,50,Leach
1440,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,50,Pegasis
1441,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,100,Leach
1442,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,100,Pegasis
1443,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,10,Leach
1444,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,10,Pegasis
1445,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,50,Leach
1446,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,50,Pegasis
1447,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,100,Leach
1448,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,100,Pegasis
1449,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,10,Leach
1450,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,10,Pegasis
1451,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,50,Leach
1452,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,50,Pegasis
1453,Detection,Underwater Deep,0.2,0.2,0.8,Room,10,Star,100,Leach
1454,Detection,Underwater Deep,0.8,0.2,0.2,Room,10,Bus,100,Pegasis
1455,Detection,Underwater Deep,0.2,0.2,0.8,Room,100,Star,10,Leach
1456,Detection,Underwater Deep,0.2,0.2,0.8,Room,100,Star,50,Leach
1457,Detection,Underwater Deep,0.2,0.2,0.8,Room,100,Star,100,Leach
1458,Detection,Underwater Deep,0.2,0.2,0.8,Room,100,Star,10,Leach
1459,Detection,Underwater Deep,0.2,0.2,0.8,Room,100,Star,10,Leach
1460,Detection,Underwater Deep,0.2,0.2,0.8,Room,100,Star,10,Leach
1461,Detection,Underwater Deep,0.2,0.2,0.8,Room,100,Star,10,Leach
1462,Detection,Underwater Deep,0.8,0.2,0.2,Room,1000,Star,10,Heed
1463,Detection,Underwater Deep,0.8,0.2,0.2,Room,1000,Star,50,Heed
1464,Detection,Underwater Deep,0.8,0.2,0.2,Room,1000,Star,100,Heed
1465,Detection,Underwater Deep,0.8,0.2,0.2,Room,1000,Star,10,Heed
1466,Detection,Underwater Deep,0.8,0.2,0.2,Room,1000,Star,10,Heed
1467,Detection,Underwater Deep,0.8,0.2,0.2,Room,1000,Star,10,Heed
1468,Detection,Underwater Deep,0.8,0.2,0.2,Room,1000,Star,10,Heed
1469,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1470,Detection,Underwater Deep,0.2,0.8,0.2,Apartment Complex,10,Star,10,Heed
1471,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,10,Pegasis
1472,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1473,Detection,Underwater Deep,0.2,0.8,0.2,Apartment Complex,10,Star,50,Heed
1474,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,50,Pegasis
1475,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1476,Detection,Underwater Deep,0.2,0.8,0.2,Apartment Complex,10,Star,100,Heed
1477,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,100,Pegasis
1478,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1479,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,10,Pegasis
1480,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1481,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,50,Pegasis
1482,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1483,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,100,Pegasis
1484,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1485,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,10,Pegasis
1486,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1487,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,50,Pegasis
1488,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1489,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,100,Pegasis
1490,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1491,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,10,Pegasis
1492,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1493,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,50,Pegasis
1494,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1495,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,100,Pegasis
1496,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1497,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,10,Pegasis
1498,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1499,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,50,Pegasis
1500,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1501,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,10,Bus,100,Pegasis
1502,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1503,Detection,Underwater Deep,0.2,0.8,0.2,Apartment Complex,100,Star,10,Heed
1504,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,100,Star,10,Heed
1505,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,100,Star,50,Heed
1506,Detection,Underwater Deep,0.2,0.8,0.2,Apartment Complex,100,Star,50,Heed
1507,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,100,Star,50,Heed
1508,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,100,Star,100,Heed
1509,Detection,Underwater Deep,0.2,0.8,0.2,Apartment Complex,100,Star,100,Heed
1510,Detection,Underwater Deep,0.8,0.2,0.2,Apartment Complex,100,Star,100,Heed
1511,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1512,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1513,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1514,Detection,Underwater Deep,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1515,Detection,Underwater Deep,0.8,0.2,0.2,City Block,10,Bus,10,Pegasis
1516,Detection,Underwater Deep,0.8,0.2,0.2,City Block,10,Bus,50,Pegasis
1517,Detection,Underwater Deep,0.8,0.2,0.2,City Block,10,Bus,100,Pegasis
1518,Detection,Underwater Deep,0.8,0.2,0.2,City Block,10,Bus,10,Pegasis
1519,Detection,Underwater Deep,0.8,0.2,0.2,City Block,10,Bus,10,Pegasis
1520,Detection,Underwater Deep,0.8,0.2,0.2,City Block,10,Bus,10,Pegasis
1521,Detection,Underwater Deep,0.8,0.2,0.2,City,10,Bus,10,Pegasis
1522,Detection,Underwater Deep,0.8,0.2,0.2,City,10,Bus,50,Pegasis
1523,Detection,Underwater Deep,0.8,0.2,0.2,City,10,Bus,100,Pegasis
1524,Detection,Underwater Deep,0.8,0.2,0.2,City,10,Bus,10,Pegasis
1525,Detection,Underwater Deep,0.8,0.2,0.2,City,10,Bus,10,Pegasis
1526,Detection,Underwater Deep,0.8,0.2,0.2,City,10,Bus,10,Pegasis
1527,Detection,Underwater Deep,0.8,0.2,0.2,Region,10,Bus,10,Pegasis
1528,Detection,Underwater Deep,0.8,0.2,0.2,Region,10,Bus,50,Pegasis
1529,Detection,Underwater Deep,0.8,0.2,0.2,Region,10,Bus,100,Pegasis
1530,Detection,Underwater Deep,0.8,0.2,0.2,Region,10,Bus,10,Pegasis
1531,Detection,Underwater Deep,0.8,0.2,0.2,Region,10,Bus,10,Pegasis
1532,Detection,Underwater Deep,0.8,0.2,0.2,Region,10,Bus,10,Pegasis
1533,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,10,Bus,10,Pegasis
1534,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,10,Bus,10,Pegasis
1535,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,10,Bus,10,Pegasis
1536,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,10,Bus,50,Pegasis
1537,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,10,Bus,50,Pegasis
1538,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,10,Bus,50,Pegasis
1539,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,10,Bus,100,Pegasis
1540,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,10,Bus,100,Pegasis
1541,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,10,Bus,100,Pegasis
1542,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,10,Bus,10,Pegasis
1543,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,10,Bus,10,Pegasis
1544,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,10,Bus,10,Pegasis
1545,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,100,Bus,10,Pegasis
1546,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,100,Bus,10,Pegasis
1547,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,100,Bus,10,Pegasis
1548,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,100,Bus,50,Pegasis
1549,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,100,Bus,50,Pegasis
1550,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,100,Bus,50,Pegasis
1551,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,100,Bus,100,Pegasis
1552,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,100,Bus,100,Pegasis
1553,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,100,Bus,100,Pegasis
1554,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,100,Bus,10,Pegasis
1555,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,100,Bus,10,Pegasis
1556,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,100,Bus,10,Pegasis
1557,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,1000,Bus,10,Pegasis
1558,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,1000,Bus,10,Pegasis
1559,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,1000,Bus,10,Pegasis
1560,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,1000,Bus,50,Pegasis
1561,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,1000,Bus,50,Pegasis
1562,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,1000,Bus,50,Pegasis
1563,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,1000,Bus,100,Pegasis
1564,Detection,Underwater Deep,0.2,0.8,0.2,Ocean,1000,Bus,100,Pegasis
1565,Detection,Underwater Deep,0.8,0.2,0.2,Ocean,1000,Bus,100,Pegasis
1566,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,1000,Bus,10,Pegasis
1567,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,1000,Bus,10,Pegasis
1568,Detection,Underwater Deep,0.2,0.2,0.8,Ocean,1000,Bus,10,Pegasis
1569,Detection,Underwater Deep,0.8,0.2,0.2,Object,10,Bus,10,Pegasis
1570,Detection,Underwater Deep,0.8,0.2,0.2,Object,10,Bus,50,Pegasis
1571,Detection,Underwater Deep,0.8,0.2,0.2,Object,10,Bus,100,Pegasis
1572,Detection,Underwater Deep,0.8,0.2,0.2,Object,10,Bus,10,Pegasis
1573,Detection,Underwater Deep,0.8,0.2,0.2,Object,10,Bus,10,Pegasis
1574,Detection,Underwater Deep,0.8,0.2,0.2,Object,10,Bus,10,Pegasis
1575,Detection,Vacuum Space,0.2,0.2,0.8,Room,10,Star,10,Leach
1576,Detection,Vacuum Space,0.2,0.8,0.2,Room,10,Star,10,Leach
1577,Detection,Vacuum Space,0.8,0.2,0.2,Room,10,Star,10,Leach
1578,Detection,Vacuum Space,0.2,0.2,0.8,Room,10,Star,50,Leach
1579,Detection,Vacuum Space,0.2,0.8,0.2,Room,10,Star,50,Leach
1580,Detection,Vacuum Space,0.8,0.2,0.2,Room,10,Star,50,Leach
1581,Detection,Vacuum Space,0.2,0.2,0.8,Room,10,Star,100,Leach
1582,Detection,Vacuum Space,0.2,0.8,0.2,Room,10,Star,100,Leach
1583,Detection,Vacuum Space,0.8,0.2,0.2,Room,10,Star,100,Leach
1584,Detection,Vacuum Space,0.2,0.2,0.8,Room,10,Star,10,Leach
1585,Detection,Vacuum Space,0.2,0.2,0.8,Room,10,Star,10,Leach
1586,Detection,Vacuum Space,0.2,0.2,0.8,Room,10,Star,10,Leach
1587,Detection,Vacuum Space,0.2,0.2,0.8,Room,10,Star,10,Leach
1588,Detection,Vacuum Space,0.2,0.2,0.8,Room,100,Star,10,Leach
1589,Detection,Vacuum Space,0.2,0.2,0.8,Room,100,Star,50,Leach
1590,Detection,Vacuum Space,0.2,0.2,0.8,Room,100,Star,100,Leach
1591,Detection,Vacuum Space,0.2,0.2,0.8,Room,100,Star,10,Leach
1592,Detection,Vacuum Space,0.2,0.2,0.8,Room,100,Star,10,Leach
1593,Detection,Vacuum Space,0.2,0.2,0.8,Room,100,Star,10,Leach
1594,Detection,Vacuum Space,0.2,0.2,0.8,Room,100,Star,10,Leach
1595,Detection,Vacuum Space,0.8,0.2,0.2,Room,1000,Star,10,Heed
1596,Detection,Vacuum Space,0.8,0.2,0.2,Room,1000,Star,50,Heed
1597,Detection,Vacuum Space,0.8,0.2,0.2,Room,1000,Star,100,Heed
1598,Detection,Vacuum Space,0.8,0.2,0.2,Room,1000,Star,10,Heed
1599,Detection,Vacuum Space,0.8,0.2,0.2,Room,1000,Star,10,Heed
1600,Detection,Vacuum Space,0.8,0.2,0.2,Room,1000,Star,10,Heed
1601,Detection,Vacuum Space,0.8,0.2,0.2,Room,1000,Star,10,Heed
1602,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1603,Detection,Vacuum Space,0.2,0.8,0.2,Apartment Complex,10,Star,10,Heed
1604,Detection,Vacuum Space,0.8,0.2,0.2,Apartment Complex,10,Star,10,Heed
1605,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1606,Detection,Vacuum Space,0.2,0.8,0.2,Apartment Complex,10,Star,50,Heed
1607,Detection,Vacuum Space,0.8,0.2,0.2,Apartment Complex,10,Star,50,Heed
1608,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1609,Detection,Vacuum Space,0.2,0.8,0.2,Apartment Complex,10,Star,100,Heed
1610,Detection,Vacuum Space,0.8,0.2,0.2,Apartment Complex,10,Star,100,Heed
1611,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1612,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1613,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1614,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1615,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1616,Detection,Vacuum Space,0.2,0.8,0.2,Apartment Complex,100,Star,10,Heed
1617,Detection,Vacuum Space,0.8,0.2,0.2,Apartment Complex,100,Star,10,Heed
1618,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,100,Star,50,Heed
1619,Detection,Vacuum Space,0.2,0.8,0.2,Apartment Complex,100,Star,50,Heed
1620,Detection,Vacuum Space,0.8,0.2,0.2,Apartment Complex,100,Star,50,Heed
1621,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,100,Star,100,Heed
1622,Detection,Vacuum Space,0.2,0.8,0.2,Apartment Complex,100,Star,100,Heed
1623,Detection,Vacuum Space,0.8,0.2,0.2,Apartment Complex,100,Star,100,Heed
1624,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1625,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1626,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1627,Detection,Vacuum Space,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1628,Detection,Vacuum Space,0.2,0.2,0.8,City Block,10,Bus,10,DBST
